,smiles,anchors
9579,[CH]1CNCCC[NH2+]1,"[1, 0]"
9580,[CH]1CNCCC[NH2+]1,"[6, 5]"
9581,[CH]1CNCCC[NH2+]1,"[4]"
9582,[CH]1CNCCC[NH2+]1,"[1]"
9583,[CH]1CNCCC[NH2+]1,"[4, 5]"
9584,[CH]1CNCCC[NH2+]1,"[5, 6]"
9585,[CH]1CNCCC[NH2+]1,"[0, 1]"
9586,[CH]1CNCCC[NH2+]1,"[1, 2]"
9587,[CH]1CNCCC[NH2+]1,"[2, 1]"
9588,[CH]1CNCCC[NH2+]1,"[0]"
9589,[CH]1CNCCC[NH2+]1,"[3, 2]"
9590,[CH]1CNCCC[NH2+]1,"[3]"
9591,[CH]1CNCCC[NH2+]1,"[0, 6]"
9592,[CH]1CNCCC[NH2+]1,"[2, 3]"
9593,[CH]1CNCCC[NH2+]1,"[6, 0]"
9594,[CH]1[CH]N[CH]NC1,"[0, 1]"
9595,[CH]1[CH]N[CH]NC1,"[2]"
9596,[CH]1[CH]N[CH]NC1,"[1, 2]"
9597,[CH]1[CH]N[CH]NC1,"[2, 1]"
9598,[CH]1[CH]N[CH]NC1,"[3, 4]"
9599,[CH]1[CH]N[CH]NC1,"[5]"
9600,[CH]1[CH]N[CH]NC1,"[4, 3]"
9601,[CH]1[CH]N[CH]NC1,"[5, 4]"
9602,[CH]1[CH]N[CH]NC1,"[4]"
9603,[CH]1[CH]N[CH]NC1,"[2, 3]"
9604,[CH]1[CH]N[CH]NC1,"[1]"
9605,[CH]1[CH]N[CH]NC1,"[1, 0]"
9606,[CH]1[CH]N[CH]NC1,"[4, 5]"
9607,[CH]1[CH]N[CH]NC1,"[5, 0]"
9608,[CH]1[CH]N[CH]NC1,"[0, 5]"
9609,[CH]1[CH]N[CH]NC1,"[0]"
9610,[CH]1[CH]N[CH]NC1,"[3, 2]"
9611,[CH]1[CH]N[CH]NC1,"[3]"
9612,[CH]1CC[NH+]CCN1,"[2]"
9613,[CH]1CC[NH+]CCN1,"[3, 4]"
9614,[CH]1CC[NH+]CCN1,"[5]"
9615,[CH]1CC[NH+]CCN1,"[4, 3]"
9616,[CH]1CC[NH+]CCN1,"[5, 4]"
9617,[CH]1CC[NH+]CCN1,"[1, 0]"
9618,[CH]1CC[NH+]CCN1,"[6, 5]"
9619,[CH]1CC[NH+]CCN1,"[4]"
9620,[CH]1CC[NH+]CCN1,"[1]"
9621,[CH]1CC[NH+]CCN1,"[4, 5]"
9622,[CH]1CC[NH+]CCN1,"[5, 6]"
9623,[CH]1CC[NH+]CCN1,"[0, 1]"
9624,[CH]1CC[NH+]CCN1,"[1, 2]"
9625,[CH]1CC[NH+]CCN1,"[2, 1]"
9626,[CH]1CC[NH+]CCN1,"[0]"
9627,[CH]1CC[NH+]CCN1,"[3, 2]"
9628,[CH]1CC[NH+]CCN1,"[6]"
9629,[CH]1CC[NH+]CCN1,"[0, 6]"
9630,[CH]1CC[NH+]CCN1,"[2, 3]"
9631,[CH]1CC[NH+]CCN1,"[6, 0]"
9632,[C]1[CH]CC[CH]C1,"[0, 1]"
9633,[C]1[CH]CC[CH]C1,"[2]"
9634,[C]1[CH]CC[CH]C1,"[1, 2]"
9635,[C]1[CH]CC[CH]C1,"[2, 1]"
9636,[C]1[CH]CC[CH]C1,"[3, 4]"
9637,[C]1[CH]CC[CH]C1,"[5]"
9638,[C]1[CH]CC[CH]C1,"[4, 3]"
9639,[C]1[CH]CC[CH]C1,"[5, 4]"
9640,[C]1[CH]CC[CH]C1,"[4]"
9641,[C]1[CH]CC[CH]C1,"[2, 3]"
9642,[C]1[CH]CC[CH]C1,"[1]"
9643,[C]1[CH]CC[CH]C1,"[1, 0]"
9644,[C]1[CH]CC[CH]C1,"[4, 5]"
9645,[C]1[CH]CC[CH]C1,"[5, 0]"
9646,[C]1[CH]CC[CH]C1,"[0, 5]"
9647,[C]1[CH]CC[CH]C1,"[0]"
9648,[C]1[CH]CC[CH]C1,"[3, 2]"
9649,[C]1[CH]CC[CH]C1,"[3]"
9650,[CH]1CNCCCN1,"[2]"
9651,[CH]1CNCCCN1,"[3, 4]"
9652,[CH]1CNCCCN1,"[5]"
9653,[CH]1CNCCCN1,"[4, 3]"
9654,[CH]1CNCCCN1,"[5, 4]"
9655,[CH]1CNCCCN1,"[1, 0]"
9656,[CH]1CNCCCN1,"[6, 5]"
9657,[CH]1CNCCCN1,"[4]"
9658,[CH]1CNCCCN1,"[1]"
9659,[CH]1CNCCCN1,"[4, 5]"
9660,[CH]1CNCCCN1,"[5, 6]"
9661,[CH]1CNCCCN1,"[0, 1]"
9662,[CH]1CNCCCN1,"[1, 2]"
9663,[CH]1CNCCCN1,"[2, 1]"
9664,[CH]1CNCCCN1,"[0]"
9665,[CH]1CNCCCN1,"[3, 2]"
9666,[CH]1CNCCCN1,"[3]"
9667,[CH]1CNCCCN1,"[6]"
9668,[CH]1CNCCCN1,"[0, 6]"
9669,[CH]1CNCCCN1,"[2, 3]"
9670,[CH]1CNCCCN1,"[6, 0]"
9671,[CH]1CC[NH+]C[CH]N1,"[2]"
9672,[CH]1CC[NH+]C[CH]N1,"[3, 4]"
9673,[CH]1CC[NH+]C[CH]N1,"[5]"
9674,[CH]1CC[NH+]C[CH]N1,"[4, 3]"
9675,[CH]1CC[NH+]C[CH]N1,"[5, 4]"
9676,[CH]1CC[NH+]C[CH]N1,"[1, 0]"
9677,[CH]1CC[NH+]C[CH]N1,"[6, 5]"
9678,[CH]1CC[NH+]C[CH]N1,"[4]"
9679,[CH]1CC[NH+]C[CH]N1,"[1]"
9680,[CH]1CC[NH+]C[CH]N1,"[4, 5]"
9681,[CH]1CC[NH+]C[CH]N1,"[5, 6]"
9682,[CH]1CC[NH+]C[CH]N1,"[0, 1]"
9683,[CH]1CC[NH+]C[CH]N1,"[1, 2]"
9684,[CH]1CC[NH+]C[CH]N1,"[2, 1]"
9685,[CH]1CC[NH+]C[CH]N1,"[0]"
9686,[CH]1CC[NH+]C[CH]N1,"[3, 2]"
9687,[CH]1CC[NH+]C[CH]N1,"[6]"
9688,[CH]1CC[NH+]C[CH]N1,"[0, 6]"
9689,[CH]1CC[NH+]C[CH]N1,"[2, 3]"
9690,[CH]1CC[NH+]C[CH]N1,"[6, 0]"
9691,C1=COCCCN1,"[3, 4]"
9692,C1=COCCCN1,"[5]"
9693,C1=COCCCN1,"[4, 3]"
9694,C1=COCCCN1,"[5, 4]"
9695,C1=COCCCN1,"[1, 0]"
9696,C1=COCCCN1,"[6, 5]"
9697,C1=COCCCN1,"[4]"
9698,C1=COCCCN1,"[1]"
9699,C1=COCCCN1,"[4, 5]"
9700,C1=COCCCN1,"[5, 6]"
9701,C1=COCCCN1,"[0, 1]"
9702,C1=COCCCN1,"[1, 2]"
9703,C1=COCCCN1,"[2, 1]"
9704,C1=COCCCN1,"[0]"
9705,C1=COCCCN1,"[3, 2]"
9706,C1=COCCCN1,"[3]"
9707,C1=COCCCN1,"[6]"
9708,C1=COCCCN1,"[0, 6]"
9709,C1=COCCCN1,"[2, 3]"
9710,C1=COCCCN1,"[6, 0]"
9711,[CH]1CCCC[NH+]C1,"[2]"
9712,[CH]1CCCC[NH+]C1,"[3, 4]"
9713,[CH]1CCCC[NH+]C1,"[4, 3]"
9714,[CH]1CCCC[NH+]C1,"[5, 4]"
9715,[CH]1CCCC[NH+]C1,"[1, 0]"
9716,[CH]1CCCC[NH+]C1,"[6, 5]"
9717,[CH]1CCCC[NH+]C1,"[4]"
9718,[CH]1CCCC[NH+]C1,"[1]"
9719,[CH]1CCCC[NH+]C1,"[4, 5]"
9720,[CH]1CCCC[NH+]C1,"[5, 6]"
9721,[CH]1CCCC[NH+]C1,"[0, 1]"
9722,[CH]1CCCC[NH+]C1,"[1, 2]"
9723,[CH]1CCCC[NH+]C1,"[2, 1]"
9724,[CH]1CCCC[NH+]C1,"[0]"
9725,[CH]1CCCC[NH+]C1,"[3, 2]"
9726,[CH]1CCCC[NH+]C1,"[3]"
9727,[CH]1CCCC[NH+]C1,"[6]"
9728,[CH]1CCCC[NH+]C1,"[0, 6]"
9729,[CH]1CCCC[NH+]C1,"[2, 3]"
9730,[CH]1CCCC[NH+]C1,"[6, 0]"
9731,[CH]1CCC=CO1,"[0, 1]"
9732,[CH]1CCC=CO1,"[2]"
9733,[CH]1CCC=CO1,"[1, 2]"
9734,[CH]1CCC=CO1,"[2, 1]"
9735,[CH]1CCC=CO1,"[3, 4]"
9736,[CH]1CCC=CO1,"[4, 3]"
9737,[CH]1CCC=CO1,"[5, 4]"
9738,[CH]1CCC=CO1,"[4]"
9739,[CH]1CCC=CO1,"[2, 3]"
9740,[CH]1CCC=CO1,"[1]"
9741,[CH]1CCC=CO1,"[1, 0]"
9742,[CH]1CCC=CO1,"[4, 5]"
9743,[CH]1CCC=CO1,"[5, 0]"
9744,[CH]1CCC=CO1,"[0, 5]"
9745,[CH]1CCC=CO1,"[0]"
9746,[CH]1CCC=CO1,"[3, 2]"
9747,[CH]1CCC=CO1,"[3]"
9748,C1=CN=CSC1,"[0, 1]"
9749,C1=CN=CSC1,"[1, 2]"
9750,C1=CN=CSC1,"[2, 1]"
9751,C1=CN=CSC1,"[3, 4]"
9752,C1=CN=CSC1,"[5]"
9753,C1=CN=CSC1,"[4, 3]"
9754,C1=CN=CSC1,"[5, 4]"
9755,C1=CN=CSC1,"[4]"
9756,C1=CN=CSC1,"[2, 3]"
9757,C1=CN=CSC1,"[1]"
9758,C1=CN=CSC1,"[1, 0]"
9759,C1=CN=CSC1,"[4, 5]"
9760,C1=CN=CSC1,"[5, 0]"
9761,C1=CN=CSC1,"[0, 5]"
9762,C1=CN=CSC1,"[0]"
9763,C1=CN=CSC1,"[3, 2]"
9764,C1=CN=CSC1,"[3]"
9765,[CH]1[CH]CNNC1,"[0, 1]"
9766,[CH]1[CH]CNNC1,"[1, 2]"
9767,[CH]1[CH]CNNC1,"[2]"
9768,[CH]1[CH]CNNC1,"[2, 1]"
9769,[CH]1[CH]CNNC1,"[3, 4]"
9770,[CH]1[CH]CNNC1,"[2, 3]"
9771,[CH]1[CH]CNNC1,"[0]"
9772,[CH]1[CH]CNNC1,"[3, 2]"
9773,[CH]1[CH]CNNC1,"[3]"
9774,C1C[NH+]1,"[0]"
9775,C1C[NH+]1,"[1, 2]"
9776,C1C[NH+]1,"[2, 1]"
9777,C1C[NH+]1,"[0, 1]"
9778,C1=CCCC=CC1,"[6]"
9779,C1=CCCC=CC1,"[0, 1]"
9780,C1=CCCC=CC1,"[2]"
9781,C1=CCCC=CC1,"[1, 2]"
9782,C1=CCCC=CC1,"[2, 1]"
9783,C1=CCCC=CC1,"[6, 5]"
9784,C1=CCCC=CC1,"[2, 3]"
9785,C1=CCCC=CC1,"[1]"
9786,C1=CCCC=CC1,"[1, 0]"
9787,C1=CCCC=CC1,"[5, 6]"
9788,C1=CCCC=CC1,"[0]"
9789,[C]1NN[CH]S1,"[0, 1]"
9790,[C]1NN[CH]S1,"[2]"
9791,[C]1NN[CH]S1,"[1, 2]"
9792,[C]1NN[CH]S1,"[2, 1]"
9793,[C]1NN[CH]S1,"[3, 4]"
9794,[C]1NN[CH]S1,"[4, 3]"
9795,[C]1NN[CH]S1,"[4, 0]"
9796,[C]1NN[CH]S1,"[0, 4]"
9797,[C]1NN[CH]S1,"[4]"
9798,[C]1NN[CH]S1,"[2, 3]"
9799,[C]1NN[CH]S1,"[1]"
9800,[C]1NN[CH]S1,"[1, 0]"
9801,[C]1NN[CH]S1,"[0]"
9802,[C]1NN[CH]S1,"[3, 2]"
9803,[C]1NN[CH]S1,"[3]"
9804,[C]1NC=CS1,"[0, 1]"
9805,[C]1NC=CS1,"[2]"
9806,[C]1NC=CS1,"[1, 2]"
9807,[C]1NC=CS1,"[2, 1]"
9808,[C]1NC=CS1,"[3, 4]"
9809,[C]1NC=CS1,"[4, 3]"
9810,[C]1NC=CS1,"[4, 0]"
9811,[C]1NC=CS1,"[0, 4]"
9812,[C]1NC=CS1,"[4]"
9813,[C]1NC=CS1,"[2, 3]"
9814,[C]1NC=CS1,"[1]"
9815,[C]1NC=CS1,"[1, 0]"
9816,[C]1NC=CS1,"[0]"
9817,[C]1NC=CS1,"[3, 2]"
9818,[C]1NC=CS1,"[3]"
9819,[C]1NCC=CO1,"[0, 1]"
9820,[C]1NCC=CO1,"[2]"
9821,[C]1NCC=CO1,"[1, 2]"
9822,[C]1NCC=CO1,"[2, 1]"
9823,[C]1NCC=CO1,"[3, 4]"
9824,[C]1NCC=CO1,"[4, 3]"
9825,[C]1NCC=CO1,"[5, 4]"
9826,[C]1NCC=CO1,"[4]"
9827,[C]1NCC=CO1,"[2, 3]"
9828,[C]1NCC=CO1,"[1]"
9829,[C]1NCC=CO1,"[1, 0]"
9830,[C]1NCC=CO1,"[4, 5]"
9831,[C]1NCC=CO1,"[5, 0]"
9832,[C]1NCC=CO1,"[0, 5]"
9833,[C]1NCC=CO1,"[0]"
9834,[C]1NCC=CO1,"[3, 2]"
9835,[C]1NCC=CO1,"[3]"
9836,[CH]1C=NCN1,"[0, 1]"
9837,[CH]1C=NCN1,"[1, 2]"
9838,[CH]1C=NCN1,"[4, 0]"
9839,[CH]1C=NCN1,"[2, 1]"
9840,[CH]1C=NCN1,"[3, 4]"
9841,[CH]1C=NCN1,"[4, 3]"
9842,[CH]1C=NCN1,"[0, 4]"
9843,[CH]1C=NCN1,"[4]"
9844,[CH]1C=NCN1,"[2, 3]"
9845,[CH]1C=NCN1,"[1]"
9846,[CH]1C=NCN1,"[1, 0]"
9847,[CH]1C=NCN1,"[0]"
9848,[CH]1C=NCN1,"[3, 2]"
9849,[CH]1C=NCN1,"[3]"
9850,[CH]1NCCCN1,"[0, 1]"
9851,[CH]1NCCCN1,"[2]"
9852,[CH]1NCCCN1,"[1, 2]"
9853,[CH]1NCCCN1,"[2, 1]"
9854,[CH]1NCCCN1,"[2, 3]"
9855,[CH]1NCCCN1,"[1]"
9856,[CH]1NCCCN1,"[1, 0]"
9857,[CH]1NCCCN1,"[0]"
9858,[CH]1NCCCN1,"[3, 2]"
9859,[CH]1NCCCN1,"[3]"
9860,[CH]1CCC[N+]C1,"[0, 1]"
9861,[CH]1CCC[N+]C1,"[2]"
9862,[CH]1CCC[N+]C1,"[1, 2]"
9863,[CH]1CCC[N+]C1,"[2, 1]"
9864,[CH]1CCC[N+]C1,"[3, 4]"
9865,[CH]1CCC[N+]C1,"[5]"
9866,[CH]1CCC[N+]C1,"[4, 3]"
9867,[CH]1CCC[N+]C1,"[5, 4]"
9868,[CH]1CCC[N+]C1,"[4]"
9869,[CH]1CCC[N+]C1,"[2, 3]"
9870,[CH]1CCC[N+]C1,"[1]"
9871,[CH]1CCC[N+]C1,"[1, 0]"
9872,[CH]1CCC[N+]C1,"[4, 5]"
9873,[CH]1CCC[N+]C1,"[5, 0]"
9874,[CH]1CCC[N+]C1,"[0, 5]"
9875,[CH]1CCC[N+]C1,"[0]"
9876,[CH]1CCC[N+]C1,"[3, 2]"
9877,[CH]1CCC[N+]C1,"[3]"
9878,[CH]1C[NH+]CC=CO1,"[3, 4]"
9879,[CH]1C[NH+]CC=CO1,"[5]"
9880,[CH]1C[NH+]CC=CO1,"[4, 3]"
9881,[CH]1C[NH+]CC=CO1,"[5, 4]"
9882,[CH]1C[NH+]CC=CO1,"[1, 0]"
9883,[CH]1C[NH+]CC=CO1,"[6, 5]"
9884,[CH]1C[NH+]CC=CO1,"[4]"
9885,[CH]1C[NH+]CC=CO1,"[1]"
9886,[CH]1C[NH+]CC=CO1,"[4, 5]"
9887,[CH]1C[NH+]CC=CO1,"[5, 6]"
9888,[CH]1C[NH+]CC=CO1,"[0, 1]"
9889,[CH]1C[NH+]CC=CO1,"[1, 2]"
9890,[CH]1C[NH+]CC=CO1,"[2, 1]"
9891,[CH]1C[NH+]CC=CO1,"[0]"
9892,[CH]1C[NH+]CC=CO1,"[3, 2]"
9893,[CH]1C[NH+]CC=CO1,"[3]"
9894,[CH]1C[NH+]CC=CO1,"[0, 6]"
9895,[CH]1C[NH+]CC=CO1,"[2, 3]"
9896,[CH]1C[NH+]CC=CO1,"[6, 0]"
9897,C1=CCCCCC=C1,"[0, 1]"
9898,C1=CCCCCC=C1,"[2]"
9899,C1=CCCCCC=C1,"[1, 2]"
9900,C1=CCCCCC=C1,"[2, 1]"
9901,C1=CCCCCC=C1,"[3, 4]"
9902,C1=CCCCCC=C1,"[7, 0]"
9903,C1=CCCCCC=C1,"[2, 3]"
9904,C1=CCCCCC=C1,"[1]"
9905,C1=CCCCCC=C1,"[1, 0]"
9906,C1=CCCCCC=C1,"[0]"
9907,C1=CCCCCC=C1,"[3, 2]"
9908,C1=CCCCCC=C1,"[3]"
9909,C1=NCCC[N+]1,"[0, 1]"
9910,C1=NCCC[N+]1,"[2]"
9911,C1=NCCC[N+]1,"[1, 2]"
9912,C1=NCCC[N+]1,"[2, 1]"
9913,C1=NCCC[N+]1,"[3, 4]"
9914,C1=NCCC[N+]1,"[5]"
9915,C1=NCCC[N+]1,"[4, 3]"
9916,C1=NCCC[N+]1,"[5, 4]"
9917,C1=NCCC[N+]1,"[4]"
9918,C1=NCCC[N+]1,"[2, 3]"
9919,C1=NCCC[N+]1,"[1, 0]"
9920,C1=NCCC[N+]1,"[4, 5]"
9921,C1=NCCC[N+]1,"[5, 0]"
9922,C1=NCCC[N+]1,"[0, 5]"
9923,C1=NCCC[N+]1,"[0]"
9924,C1=NCCC[N+]1,"[3, 2]"
9925,C1=NCCC[N+]1,"[3]"
9926,[CH]1C=CC=NC1,"[0, 1]"
9927,[CH]1C=CC=NC1,"[2]"
9928,[CH]1C=CC=NC1,"[1, 2]"
9929,[CH]1C=CC=NC1,"[2, 1]"
9930,[CH]1C=CC=NC1,"[3, 4]"
9931,[CH]1C=CC=NC1,"[5]"
9932,[CH]1C=CC=NC1,"[4, 3]"
9933,[CH]1C=CC=NC1,"[5, 4]"
9934,[CH]1C=CC=NC1,"[2, 3]"
9935,[CH]1C=CC=NC1,"[1]"
9936,[CH]1C=CC=NC1,"[1, 0]"
9937,[CH]1C=CC=NC1,"[4, 5]"
9938,[CH]1C=CC=NC1,"[5, 0]"
9939,[CH]1C=CC=NC1,"[0, 5]"
9940,[CH]1C=CC=NC1,"[0]"
9941,[CH]1C=CC=NC1,"[3, 2]"
9942,[CH]1C=CC=NC1,"[3]"
9943,[CH]1NC=CN1,"[0, 1]"
9944,[CH]1NC=CN1,"[2]"
9945,[CH]1NC=CN1,"[1, 2]"
9946,[CH]1NC=CN1,"[2, 1]"
9947,[CH]1NC=CN1,"[2, 3]"
9948,[CH]1NC=CN1,"[1]"
9949,[CH]1NC=CN1,"[1, 0]"
9950,[CH]1NC=CN1,"[0]"
9951,[CH]1NC=[NH+]N1,"[0, 1]"
9952,[CH]1NC=[NH+]N1,"[2]"
9953,[CH]1NC=[NH+]N1,"[1, 2]"
9954,[CH]1NC=[NH+]N1,"[2, 1]"
9955,[CH]1NC=[NH+]N1,"[3, 4]"
9956,[CH]1NC=[NH+]N1,"[4, 3]"
9957,[CH]1NC=[NH+]N1,"[4, 0]"
9958,[CH]1NC=[NH+]N1,"[0, 4]"
9959,[CH]1NC=[NH+]N1,"[4]"
9960,[CH]1NC=[NH+]N1,"[2, 3]"
9961,[CH]1NC=[NH+]N1,"[1]"
9962,[CH]1NC=[NH+]N1,"[1, 0]"
9963,[CH]1NC=[NH+]N1,"[0]"
9964,[CH]1NC=[NH+]N1,"[3, 2]"
9965,C1=NOCN1,"[0, 1]"
9966,C1=NOCN1,"[1, 2]"
9967,C1=NOCN1,"[4, 0]"
9968,C1=NOCN1,"[2, 1]"
9969,C1=NOCN1,"[3, 4]"
9970,C1=NOCN1,"[4, 3]"
9971,C1=NOCN1,"[0, 4]"
9972,C1=NOCN1,"[4]"
9973,C1=NOCN1,"[2, 3]"
9974,C1=NOCN1,"[1, 0]"
9975,C1=NOCN1,"[0]"
9976,C1=NOCN1,"[3, 2]"
9977,C1=NOCN1,"[3]"
9978,[CH]1CCOCCN1,"[2]"
9979,[CH]1CCOCCN1,"[3, 4]"
9980,[CH]1CCOCCN1,"[5]"
9981,[CH]1CCOCCN1,"[4, 3]"
9982,[CH]1CCOCCN1,"[5, 4]"
9983,[CH]1CCOCCN1,"[1, 0]"
9984,[CH]1CCOCCN1,"[6, 5]"
9985,[CH]1CCOCCN1,"[4]"
9986,[CH]1CCOCCN1,"[1]"
9987,[CH]1CCOCCN1,"[4, 5]"
9988,[CH]1CCOCCN1,"[5, 6]"
9989,[CH]1CCOCCN1,"[0, 1]"
9990,[CH]1CCOCCN1,"[1, 2]"
9991,[CH]1CCOCCN1,"[2, 1]"
9992,[CH]1CCOCCN1,"[0]"
9993,[CH]1CCOCCN1,"[3, 2]"
9994,[CH]1CCOCCN1,"[6]"
9995,[CH]1CCOCCN1,"[0, 6]"
9996,[CH]1CCOCCN1,"[2, 3]"
9997,[CH]1CCOCCN1,"[6, 0]"
9998,[CH]1C=CON1,"[0, 1]"
9999,[CH]1C=CON1,"[2]"
10000,[CH]1C=CON1,"[1, 2]"
10001,[CH]1C=CON1,"[2, 1]"
10002,[CH]1C=CON1,"[3, 4]"
10003,[CH]1C=CON1,"[4, 3]"
10004,[CH]1C=CON1,"[4, 0]"
10005,[CH]1C=CON1,"[0, 4]"
10006,[CH]1C=CON1,"[4]"
10007,[CH]1C=CON1,"[2, 3]"
10008,[CH]1C=CON1,"[1]"
10009,[CH]1C=CON1,"[1, 0]"
10010,[CH]1C=CON1,"[0]"
10011,[CH]1C=CON1,"[3, 2]"
10012,[CH]1CN[CH]N1,"[0, 1]"
10013,[CH]1CN[CH]N1,"[2]"
10014,[CH]1CN[CH]N1,"[1, 2]"
10015,[CH]1CN[CH]N1,"[2, 1]"
10016,[CH]1CN[CH]N1,"[3, 4]"
10017,[CH]1CN[CH]N1,"[4, 3]"
10018,[CH]1CN[CH]N1,"[4, 0]"
10019,[CH]1CN[CH]N1,"[0, 4]"
10020,[CH]1CN[CH]N1,"[4]"
10021,[CH]1CN[CH]N1,"[2, 3]"
10022,[CH]1CN[CH]N1,"[1]"
10023,[CH]1CN[CH]N1,"[1, 0]"
10024,[CH]1CN[CH]N1,"[0]"
10025,[CH]1CN[CH]N1,"[3, 2]"
10026,[CH]1CN[CH]N1,"[3]"
10027,C1C[NH2+]CC[NH+]1,"[0, 1]"
10028,C1C[NH2+]CC[NH+]1,"[1, 2]"
10029,C1C[NH2+]CC[NH+]1,"[2, 1]"
10030,C1C[NH2+]CC[NH+]1,"[5, 4]"
10031,C1C[NH2+]CC[NH+]1,"[1]"
10032,C1C[NH2+]CC[NH+]1,"[1, 0]"
10033,C1C[NH2+]CC[NH+]1,"[4, 5]"
10034,C1C[NH2+]CC[NH+]1,"[0]"
10035,c1c[nH][nH+]c1,"[0, 1]"
10036,c1c[nH][nH+]c1,"[1, 2]"
10037,c1c[nH][nH+]c1,"[4, 0]"
10038,c1c[nH][nH+]c1,"[2, 1]"
10039,c1c[nH][nH+]c1,"[3, 4]"
10040,c1c[nH][nH+]c1,"[4, 3]"
10041,c1c[nH][nH+]c1,"[0, 4]"
10042,c1c[nH][nH+]c1,"[4]"
10043,c1c[nH][nH+]c1,"[2, 3]"
10044,c1c[nH][nH+]c1,"[1]"
10045,c1c[nH][nH+]c1,"[1, 0]"
10046,c1c[nH][nH+]c1,"[0]"
10047,c1c[nH][nH+]c1,"[3, 2]"
10048,[CH]1C=NNC1,"[0, 1]"
10049,[CH]1C=NNC1,"[1, 2]"
10050,[CH]1C=NNC1,"[4, 0]"
10051,[CH]1C=NNC1,"[2, 1]"
10052,[CH]1C=NNC1,"[3, 4]"
10053,[CH]1C=NNC1,"[4, 3]"
10054,[CH]1C=NNC1,"[0, 4]"
10055,[CH]1C=NNC1,"[4]"
10056,[CH]1C=NNC1,"[2, 3]"
10057,[CH]1C=NNC1,"[1]"
10058,[CH]1C=NNC1,"[1, 0]"
10059,[CH]1C=NNC1,"[0]"
10060,[CH]1C=NNC1,"[3, 2]"
10061,[CH]1C=NNC1,"[3]"
10062,[C]1[CH]C[CH][CH]C1,"[0, 1]"
10063,[C]1[CH]C[CH][CH]C1,"[2]"
10064,[C]1[CH]C[CH][CH]C1,"[1, 2]"
10065,[C]1[CH]C[CH][CH]C1,"[2, 1]"
10066,[C]1[CH]C[CH][CH]C1,"[3, 4]"
10067,[C]1[CH]C[CH][CH]C1,"[5]"
10068,[C]1[CH]C[CH][CH]C1,"[4, 3]"
10069,[C]1[CH]C[CH][CH]C1,"[5, 4]"
10070,[C]1[CH]C[CH][CH]C1,"[4]"
10071,[C]1[CH]C[CH][CH]C1,"[2, 3]"
10072,[C]1[CH]C[CH][CH]C1,"[1]"
10073,[C]1[CH]C[CH][CH]C1,"[1, 0]"
10074,[C]1[CH]C[CH][CH]C1,"[4, 5]"
10075,[C]1[CH]C[CH][CH]C1,"[5, 0]"
10076,[C]1[CH]C[CH][CH]C1,"[0, 5]"
10077,[C]1[CH]C[CH][CH]C1,"[0]"
10078,[C]1[CH]C[CH][CH]C1,"[3, 2]"
10079,[C]1[CH]C[CH][CH]C1,"[3]"
10080,[C]1[CH]O[CH]OC1,"[0, 1]"
10081,[C]1[CH]O[CH]OC1,"[1, 2]"
10082,[C]1[CH]O[CH]OC1,"[2, 1]"
10083,[C]1[CH]O[CH]OC1,"[3, 4]"
10084,[C]1[CH]O[CH]OC1,"[5]"
10085,[C]1[CH]O[CH]OC1,"[4, 3]"
10086,[C]1[CH]O[CH]OC1,"[5, 4]"
10087,[C]1[CH]O[CH]OC1,"[2, 3]"
10088,[C]1[CH]O[CH]OC1,"[1]"
10089,[C]1[CH]O[CH]OC1,"[1, 0]"
10090,[C]1[CH]O[CH]OC1,"[4, 5]"
10091,[C]1[CH]O[CH]OC1,"[5, 0]"
10092,[C]1[CH]O[CH]OC1,"[0, 5]"
10093,[C]1[CH]O[CH]OC1,"[0]"
10094,[C]1[CH]O[CH]OC1,"[3, 2]"
10095,[C]1[CH]O[CH]OC1,"[3]"
10096,[CH]1C=N[CH]NC1,"[0, 1]"
10097,[CH]1C=N[CH]NC1,"[1, 2]"
10098,[CH]1C=N[CH]NC1,"[2, 1]"
10099,[CH]1C=N[CH]NC1,"[3, 4]"
10100,[CH]1C=N[CH]NC1,"[5]"
10101,[CH]1C=N[CH]NC1,"[4, 3]"
10102,[CH]1C=N[CH]NC1,"[5, 4]"
10103,[CH]1C=N[CH]NC1,"[4]"
10104,[CH]1C=N[CH]NC1,"[2, 3]"
10105,[CH]1C=N[CH]NC1,"[1]"
10106,[CH]1C=N[CH]NC1,"[1, 0]"
10107,[CH]1C=N[CH]NC1,"[4, 5]"
10108,[CH]1C=N[CH]NC1,"[5, 0]"
10109,[CH]1C=N[CH]NC1,"[0, 5]"
10110,[CH]1C=N[CH]NC1,"[0]"
10111,[CH]1C=N[CH]NC1,"[3, 2]"
10112,[CH]1C=N[CH]NC1,"[3]"
10113,C1CNS[NH+]C1,"[0, 1]"
10114,C1CNS[NH+]C1,"[2]"
10115,C1CNS[NH+]C1,"[1, 2]"
10116,C1CNS[NH+]C1,"[2, 1]"
10117,C1CNS[NH+]C1,"[3, 4]"
10118,C1CNS[NH+]C1,"[5]"
10119,C1CNS[NH+]C1,"[4, 3]"
10120,C1CNS[NH+]C1,"[5, 4]"
10121,C1CNS[NH+]C1,"[2, 3]"
10122,C1CNS[NH+]C1,"[1]"
10123,C1CNS[NH+]C1,"[1, 0]"
10124,C1CNS[NH+]C1,"[4, 5]"
10125,C1CNS[NH+]C1,"[5, 0]"
10126,C1CNS[NH+]C1,"[0, 5]"
10127,C1CNS[NH+]C1,"[0]"
